SetName,Brand,Year,CardNumber,First,Last,Rookie
1972 Topps Baseball,Topps,1972,230,World,Series Summary,0
1972 Topps Baseball,Topps,1972,231,Casey,Cox,0
1972 Topps Baseball,Topps,1972,232,Giants,Rookies,0
1972 Topps Baseball,Topps,1972,233,Jay,Johnstone,0
1972 Topps Baseball,Topps,1972,234,Ron,Taylor,0
1972 Topps Baseball,Topps,1972,235,Merv,Rettenmund,0
1972 Topps Baseball,Topps,1972,236,Jim,McGlothlin,0
1972 Topps Baseball,Topps,1972,237,New,York Yankees,0
1972 Topps Baseball,Topps,1972,238,Leron,Lee,0
1972 Topps Baseball,Topps,1972,239,Tom,Timmermann,0
1972 Topps Baseball,Topps,1972,240,Richie,Allen,0
1972 Topps Baseball,Topps,1972,241,Rollie,Fingers,0
1972 Topps Baseball,Topps,1972,242,Don,Mincher,0
1972 Topps Baseball,Topps,1972,243,Frank,Linzy,0
1972 Topps Baseball,Topps,1972,244,Steve,Braun,1
1972 Topps Baseball,Topps,1972,245,Tommie,Agee,0
1972 Topps Baseball,Topps,1972,246,Tom,Burgmeier,0
1972 Topps Baseball,Topps,1972,247,Milt,May,0
1972 Topps Baseball,Topps,1972,248,Tom,Bradley,0
1972 Topps Baseball,Topps,1972,249,Harry,Walker,0
1972 Topps Baseball,Topps,1972,250,Boog,Powell,0
1972 Topps Baseball,Topps,1972,251,Checklist,264-394,0
1972 Topps Baseball,Topps,1972,252,Ken,Reynolds,0
1972 Topps Baseball,Topps,1972,253,Sandy,Alomar,0
1972 Topps Baseball,Topps,1972,254,Boots,Day,0
1972 Topps Baseball,Topps,1972,255,Jim,Lonborg,0
1972 Topps Baseball,Topps,1972,256,George,Foster,0
1972 Topps Baseball,Topps,1972,257,Tigers,Rookies,0
1972 Topps Baseball,Topps,1972,258,Randy,Hundley,0
1972 Topps Baseball,Topps,1972,259,Sparky,Lyle,0
1972 Topps Baseball,Topps,1972,260,Ralph,Garr,0
1972 Topps Baseball,Topps,1972,261,Steve,Mingori,0
1972 Topps Baseball,Topps,1972,262,San,Diego Padres,0
1972 Topps Baseball,Topps,1972,263,Felipe,Alou,0
1972 Topps Baseball,Topps,1972,264,Tommy,John,0
1972 Topps Baseball,Topps,1972,265,Wes,Parker,0
1972 Topps Baseball,Topps,1972,266,Bobby,Bolin,0
1972 Topps Baseball,Topps,1972,267,Dave,Concepcion,0
1972 Topps Baseball,Topps,1972,268,A's,Rookies,0
1972 Topps Baseball,Topps,1972,269,Don,Hahn,0
1972 Topps Baseball,Topps,1972,270,Jim,Palmer,0
1972 Topps Baseball,Topps,1972,271,Ken,Rudolph,0
1972 Topps Baseball,Topps,1972,272,Mickey,Rivers,1
1972 Topps Baseball,Topps,1972,273,Bobby,Floyd,0
1972 Topps Baseball,Topps,1972,274,Al,Severinsen,0
1972 Topps Baseball,Topps,1972,275,Cesar,Tovar,0
1972 Topps Baseball,Topps,1972,276,Gene,Mauch,0
1972 Topps Baseball,Topps,1972,277,Elliott,Maddox,0
1972 Topps Baseball,Topps,1972,278,Dennis,Higgins,0
1972 Topps Baseball,Topps,1972,279,Larry,Brown,0
1972 Topps Baseball,Topps,1972,280,Willie,McCovey,0
1972 Topps Baseball,Topps,1972,281,Bill,Parsons,1
1972 Topps Baseball,Topps,1972,282,Houston,Astros,0
1972 Topps Baseball,Topps,1972,283,Darrell,Brandon,0
1972 Topps Baseball,Topps,1972,284,Ike,Brown,0
1972 Topps Baseball,Topps,1972,285,Gaylord,Perry,0
1972 Topps Baseball,Topps,1972,286,Gene,Alley,0
1972 Topps Baseball,Topps,1972,287,Jim,Hardin,0
1972 Topps Baseball,Topps,1972,288,Johnny,Jeter,0
1972 Topps Baseball,Topps,1972,289,Syd,O'Brien,0
1972 Topps Baseball,Topps,1972,290,Sonny,Siebert,0
1972 Topps Baseball,Topps,1972,291,Hal,McRae,0
1972 Topps Baseball,Topps,1972,292,Hal,McRae,0
1972 Topps Baseball,Topps,1972,293,Dan,Frisella,0
1972 Topps Baseball,Topps,1972,294,Dan,Frisella,0
1972 Topps Baseball,Topps,1972,295,Dick,Dietz,0
1972 Topps Baseball,Topps,1972,296,Dick,Dietz,0
1972 Topps Baseball,Topps,1972,297,Claude,Osteen,0
1972 Topps Baseball,Topps,1972,298,Claude,Osteen,0
1972 Topps Baseball,Topps,1972,299,Hank,Aaron,0
1972 Topps Baseball,Topps,1972,300,Hank,Aaron,0
1972 Topps Baseball,Topps,1972,301,George,Mitterwald,0
1972 Topps Baseball,Topps,1972,302,George,Mitterwald,0
1972 Topps Baseball,Topps,1972,303,Joe,Pepitone,0
1972 Topps Baseball,Topps,1972,304,Joe,Pepitone,0
1972 Topps Baseball,Topps,1972,305,Ken,Boswell,0
1972 Topps Baseball,Topps,1972,306,Ken,Boswell,0
1972 Topps Baseball,Topps,1972,307,Steve,Renko,0
1972 Topps Baseball,Topps,1972,308,Steve,Renko,0
1972 Topps Baseball,Topps,1972,309,Roberto,Clemente,0
1972 Topps Baseball,Topps,1972,310,Roberto,Clemente,0
1972 Topps Baseball,Topps,1972,311,Clay,Carroll,0
1972 Topps Baseball,Topps,1972,312,Clay,Carroll,0
1972 Topps Baseball,Topps,1972,313,Luis,Aparicio,0
1972 Topps Baseball,Topps,1972,314,Luis,Aparicio,0
1972 Topps Baseball,Topps,1972,315,Paul,Splittorff,0
1972 Topps Baseball,Topps,1972,316,Cardinals,Rookies,0
1972 Topps Baseball,Topps,1972,317,Rich,Hand,0
1972 Topps Baseball,Topps,1972,318,Sonny,Jackson,0
1972 Topps Baseball,Topps,1972,319,Aurelio,Rodriguez,0
1972 Topps Baseball,Topps,1972,320,Steve,Blass,0
1972 Topps Baseball,Topps,1972,321,Joe,Lahoud,0
1972 Topps Baseball,Topps,1972,322,Jose,Pena,0
1972 Topps Baseball,Topps,1972,323,Earl,Weaver,0
1972 Topps Baseball,Topps,1972,324,Mike,Ryan,0
1972 Topps Baseball,Topps,1972,325,Mel,Stottlemyre,0
1972 Topps Baseball,Topps,1972,326,Pat,Kelly,0
1972 Topps Baseball,Topps,1972,327,Steve,Stone,1
1972 Topps Baseball,Topps,1972,328,Boston,Red Sox,0
1972 Topps Baseball,Topps,1972,329,Roy,Foster,0
1972 Topps Baseball,Topps,1972,330,Jim,Hunter,0
1972 Topps Baseball,Topps,1972,331,Stan,Swanson,1
1972 Topps Baseball,Topps,1972,332,Buck,Martinez,0
1972 Topps Baseball,Topps,1972,333,Steve,Barber,0
1972 Topps Baseball,Topps,1972,334,Rangers,Rookies,0
1972 Topps Baseball,Topps,1972,335,Bill,Hands,0
1972 Topps Baseball,Topps,1972,336,Marty,Martinez,0
1972 Topps Baseball,Topps,1972,337,Mike,Kilkenny,0
1972 Topps Baseball,Topps,1972,338,Bob,Grich,0
1972 Topps Baseball,Topps,1972,339,Ron,Cook,0
1972 Topps Baseball,Topps,1972,340,Roy,White,0
1972 Topps Baseball,Topps,1972,341,Joe,Torre KP,0
1972 Topps Baseball,Topps,1972,342,Wilbur,Wood KP,0
1972 Topps Baseball,Topps,1972,343,Willie,Stargell KP,0
1972 Topps Baseball,Topps,1972,344,Dave,McNally KP,0
1972 Topps Baseball,Topps,1972,345,Rick,Wise KP,0
1972 Topps Baseball,Topps,1972,346,Jim,Fregosi KP,0
1972 Topps Baseball,Topps,1972,347,Tom,Seaver KP,0
1972 Topps Baseball,Topps,1972,348,Sal,Bando KP,0
1972 Topps Baseball,Topps,1972,349,Al,Fitzmorris,0
1972 Topps Baseball,Topps,1972,350,Frank,Howard,0
1972 Topps Baseball,Topps,1972,351,Braves,Rookies,0
1972 Topps Baseball,Topps,1972,352,Dave,LaRoche,0
1972 Topps Baseball,Topps,1972,353,Art,Shamsky,0
1972 Topps Baseball,Topps,1972,354,Tom,Murphy,0
1972 Topps Baseball,Topps,1972,355,Bob,Watson,0
1972 Topps Baseball,Topps,1972,356,Gerry,Moses,0
1972 Topps Baseball,Topps,1972,357,Woody,Fryman,0
1972 Topps Baseball,Topps,1972,358,Sparky,Anderson,0
1972 Topps Baseball,Topps,1972,359,Don,Pavletich,0
1972 Topps Baseball,Topps,1972,360,Dave,Roberts,0
1972 Topps Baseball,Topps,1972,361,Mike,Andrews,0
1972 Topps Baseball,Topps,1972,362,New,York Mets,0
1972 Topps Baseball,Topps,1972,363,Ron,Klimkowski,0
1972 Topps Baseball,Topps,1972,364,Johnny,Callison,0
1972 Topps Baseball,Topps,1972,365,Dick,Bosman,0
1972 Topps Baseball,Topps,1972,366,Jimmy,Rosario,1
1972 Topps Baseball,Topps,1972,367,Ron,Perranoski,0
1972 Topps Baseball,Topps,1972,368,Danny,Thompson,0
1972 Topps Baseball,Topps,1972,369,Jim,Lefebvre,0
1972 Topps Baseball,Topps,1972,370,Don,Buford,0
1972 Topps Baseball,Topps,1972,371,Denny,Lemaster,0
1972 Topps Baseball,Topps,1972,372,Royals,Rookies,0
1972 Topps Baseball,Topps,1972,373,John,Mayberry,0
1972 Topps Baseball,Topps,1972,374,Jack,Heidemann,0
1972 Topps Baseball,Topps,1972,375,Reggie,Cleveland,0
1972 Topps Baseball,Topps,1972,376,Andy,Kosco,0
1972 Topps Baseball,Topps,1972,377,Terry,Harmon,0
1972 Topps Baseball,Topps,1972,378,Checklist,395-525,0
1972 Topps Baseball,Topps,1972,379,Ken,Berry,0
1972 Topps Baseball,Topps,1972,380,Earl,Williams,0
1972 Topps Baseball,Topps,1972,381,Chicago,White Sox,0
1972 Topps Baseball,Topps,1972,382,Joe,Gibbon,0
1972 Topps Baseball,Topps,1972,383,Brant,Alyea,0
1972 Topps Baseball,Topps,1972,384,Dave,Campbell,0
1972 Topps Baseball,Topps,1972,385,Mickey,Stanley,0
1972 Topps Baseball,Topps,1972,386,Jim,Colborn,0
1972 Topps Baseball,Topps,1972,387,Horace,Clarke,0
1972 Topps Baseball,Topps,1972,388,Charlie,Williams,1
1972 Topps Baseball,Topps,1972,389,Bill,Rigney,0
1972 Topps Baseball,Topps,1972,390,Willie,Davis,0
1972 Topps Baseball,Topps,1972,391,Ken,Sanders,0
1972 Topps Baseball,Topps,1972,392,Pirates,Rookies,0
1972 Topps Baseball,Topps,1972,393,Curt,Motton,0
1972 Topps Baseball,Topps,1972,394,Ken,Forsch,0
1972 Topps Baseball,Topps,1972,395,Matty,Alou,0
1972 Topps Baseball,Topps,1972,396,Paul,Lindblad,0
1972 Topps Baseball,Topps,1972,397,Philadelphia,Phillies,0
1972 Topps Baseball,Topps,1972,398,Larry,Hisle,0
1972 Topps Baseball,Topps,1972,399,Milt,Wilcox,0
1972 Topps Baseball,Topps,1972,400,Tony,Oliva,0
1972 Topps Baseball,Topps,1972,401,Jim,Nash,0
1972 Topps Baseball,Topps,1972,402,Bobby,Heise,0
1972 Topps Baseball,Topps,1972,403,John,Cumberland,0
1972 Topps Baseball,Topps,1972,404,Jeff,Torborg,0
1972 Topps Baseball,Topps,1972,405,Ron,Fairly,0
1972 Topps Baseball,Topps,1972,406,George,Hendrick,1
1972 Topps Baseball,Topps,1972,407,Chuck,Taylor,0
1972 Topps Baseball,Topps,1972,408,Jim,Northrup,0
1972 Topps Baseball,Topps,1972,409,Frank,Baker,0
1972 Topps Baseball,Topps,1972,410,Ferguson,Jenkins,0
1972 Topps Baseball,Topps,1972,411,Bob,Montgomery,0
1972 Topps Baseball,Topps,1972,412,Dick,Kelley,0
1972 Topps Baseball,Topps,1972,413,White,Sox Rookies,0
1972 Topps Baseball,Topps,1972,414,Bob,Miller,0
1972 Topps Baseball,Topps,1972,415,Cookie,Rojas,0
1972 Topps Baseball,Topps,1972,416,Johnny,Edwards,0
1972 Topps Baseball,Topps,1972,417,Tom,Hall,0
1972 Topps Baseball,Topps,1972,418,Tom,Shopay,0
1972 Topps Baseball,Topps,1972,419,Jim,Spencer,0
1972 Topps Baseball,Topps,1972,420,Steve,Carlton,0
1972 Topps Baseball,Topps,1972,421,Ellie,Rodriguez,0
1972 Topps Baseball,Topps,1972,422,Ray,Lamb,0
1972 Topps Baseball,Topps,1972,423,Oscar,Gamble,0
1972 Topps Baseball,Topps,1972,424,Bill,Gogolewski,0
1972 Topps Baseball,Topps,1972,425,Ken,Singleton,0
1972 Topps Baseball,Topps,1972,426,Ken,Singleton,0
1972 Topps Baseball,Topps,1972,427,Tito,Fuentes,0
1972 Topps Baseball,Topps,1972,428,Tito,Fuentes,0
1972 Topps Baseball,Topps,1972,429,Bob,Robertson,0
1972 Topps Baseball,Topps,1972,430,Bob,Robertson,0
1972 Topps Baseball,Topps,1972,431,Cito,Gaston,0
1972 Topps Baseball,Topps,1972,432,Cito,Gaston,0
1972 Topps Baseball,Topps,1972,433,Johnny,Bench,0
1972 Topps Baseball,Topps,1972,434,Johnny,Bench,0
1972 Topps Baseball,Topps,1972,435,Reggie,Jackson,0
1972 Topps Baseball,Topps,1972,436,Reggie,Jackson,0
1972 Topps Baseball,Topps,1972,437,Maury,Wills,0
1972 Topps Baseball,Topps,1972,438,Maury,Wills,0
1972 Topps Baseball,Topps,1972,439,Billy,Williams,0
1972 Topps Baseball,Topps,1972,440,Billy,Williams,0
1972 Topps Baseball,Topps,1972,441,Thurman,Munson,0
1972 Topps Baseball,Topps,1972,442,Thurman,Munson,0
1972 Topps Baseball,Topps,1972,443,Ken,Henderson,0
1972 Topps Baseball,Topps,1972,444,Ken,Henderson,0
1972 Topps Baseball,Topps,1972,445,Tom,Seaver,0
1972 Topps Baseball,Topps,1972,446,Tom,Seaver,0
1972 Topps Baseball,Topps,1972,447,Willie,Stargell,0
1972 Topps Baseball,Topps,1972,448,Willie,Stargell,0
1972 Topps Baseball,Topps,1972,449,Bob,Lemon,0
1972 Topps Baseball,Topps,1972,450,Mickey,Lolich,0
1972 Topps Baseball,Topps,1972,451,Tony,LaRussa,0
1972 Topps Baseball,Topps,1972,452,Ed,Herrmann,0
1972 Topps Baseball,Topps,1972,453,Barry,Lersch,0
1972 Topps Baseball,Topps,1972,454,Oakland,A's,0
1972 Topps Baseball,Topps,1972,455,Tommy,Harper,0
1972 Topps Baseball,Topps,1972,456,Mark,Belanger,0
1972 Topps Baseball,Topps,1972,457,Padres,Rookies,0
1972 Topps Baseball,Topps,1972,458,Aurelio,Monteagudo,0
1972 Topps Baseball,Topps,1972,459,Rick,Renick,0
1972 Topps Baseball,Topps,1972,460,Al,Downing,0
1972 Topps Baseball,Topps,1972,461,Tim,Cullen,0
1972 Topps Baseball,Topps,1972,462,Rickey,Clark,0
1972 Topps Baseball,Topps,1972,463,Bernie,Carbo,0
1972 Topps Baseball,Topps,1972,464,Jim,Roland,0
1972 Topps Baseball,Topps,1972,465,Gil,Hodges,0
1972 Topps Baseball,Topps,1972,466,Norm,Miller,0
1972 Topps Baseball,Topps,1972,467,Steve,Kline,0
1972 Topps Baseball,Topps,1972,468,Richie,Scheinblum,0
1972 Topps Baseball,Topps,1972,469,Ron,Herbel,0
1972 Topps Baseball,Topps,1972,470,Ray,Fosse,0
1972 Topps Baseball,Topps,1972,471,Luke,Walker,0
1972 Topps Baseball,Topps,1972,472,Phil,Gagliano,0
1972 Topps Baseball,Topps,1972,473,Dan,McGinn,0
1972 Topps Baseball,Topps,1972,474,RS,- J.Oates /D.,0
1972 Topps Baseball,Topps,1972,475,Gary,Nolan,0
1972 Topps Baseball,Topps,1972,476,Lee,Richard,1
1972 Topps Baseball,Topps,1972,477,Tom,Phoebus,0
1972 Topps Baseball,Topps,1972,478,Checklist,526-656,0
1972 Topps Baseball,Topps,1972,479,Don,Shaw,0
1972 Topps Baseball,Topps,1972,480,Lee,May,0
1972 Topps Baseball,Topps,1972,481,Billy,Conigliaro,0
1972 Topps Baseball,Topps,1972,482,Joe,Hoerner,0
1972 Topps Baseball,Topps,1972,483,Ken,Suarez,0
1972 Topps Baseball,Topps,1972,484,Lum,Harris,0
1972 Topps Baseball,Topps,1972,485,Phil,Regan,0
1972 Topps Baseball,Topps,1972,486,John,Lowenstein,0
1972 Topps Baseball,Topps,1972,487,Detroit,Tigers,0
1972 Topps Baseball,Topps,1972,488,Mike,Nagy,0
1972 Topps Baseball,Topps,1972,489,Expos,Rookies,0
1972 Topps Baseball,Topps,1972,490,Dave,McNally,0
1972 Topps Baseball,Topps,1972,491,Lou,Piniella KP,0
1972 Topps Baseball,Topps,1972,492,Mel,Stottlemyre KP,0
1972 Topps Baseball,Topps,1972,493,Bob,Bailey KP,0
1972 Topps Baseball,Topps,1972,494,Willie,Horton KP,0
1972 Topps Baseball,Topps,1972,495,Bill,Melton KP,0
1972 Topps Baseball,Topps,1972,496,Bud,Harrelson KP,0
1972 Topps Baseball,Topps,1972,497,Jim,Perry KP,0
1972 Topps Baseball,Topps,1972,498,Brooks,Robinson KP,0
1972 Topps Baseball,Topps,1972,499,Vicente,Romo,0
1972 Topps Baseball,Topps,1972,500,Joe,Torre,0
1972 Topps Baseball,Topps,1972,501,Pete,Hamm,0
1972 Topps Baseball,Topps,1972,502,Jackie,Hernandez,0
1972 Topps Baseball,Topps,1972,503,Gary,Peters,0
1972 Topps Baseball,Topps,1972,504,Ed,Spiezio,0
1972 Topps Baseball,Topps,1972,505,Mike,Marshall,0
1972 Topps Baseball,Topps,1972,506,Indians,Rookies,0
1972 Topps Baseball,Topps,1972,507,Fred,Gladding,0
1972 Topps Baseball,Topps,1972,508,Elrod,Hendricks,0
1972 Topps Baseball,Topps,1972,509,Don,McMahon,0
1972 Topps Baseball,Topps,1972,510,Ted,Williams,0
1972 Topps Baseball,Topps,1972,511,Tony,Taylor,0
1972 Topps Baseball,Topps,1972,512,Paul,Popovich,0
1972 Topps Baseball,Topps,1972,513,Lindy,McDaniel,0
1972 Topps Baseball,Topps,1972,514,Ted,Sizemore,0
1972 Topps Baseball,Topps,1972,515,Bert,Blyleven,0
1972 Topps Baseball,Topps,1972,516,Oscar,Brown,0
1972 Topps Baseball,Topps,1972,517,Ken,Brett,0
1972 Topps Baseball,Topps,1972,518,Wayne,Garrett,0
1972 Topps Baseball,Topps,1972,519,Ted,Abernathy,0
1972 Topps Baseball,Topps,1972,520,Larry,Bowa,0
1972 Topps Baseball,Topps,1972,521,Alan,Foster,0
1972 Topps Baseball,Topps,1972,522,Los,Angeles Dodgers,0
1972 Topps Baseball,Topps,1972,523,Chuck,Dobson,0
1972 Topps Baseball,Topps,1972,524,Reds,Rookies,0
1972 Topps Baseball,Topps,1972,525,Carlos,May,0
1972 Topps Baseball,Topps,1972,526,Bob,Bailey,0
1972 Topps Baseball,Topps,1972,527,Dave,Leonhard,0
1972 Topps Baseball,Topps,1972,528,Ron,Stone,0
1972 Topps Baseball,Topps,1972,529,Dave,Nelson,0
1972 Topps Baseball,Topps,1972,530,Don,Sutton,0
1972 Topps Baseball,Topps,1972,531,Freddie,Patek,0
1972 Topps Baseball,Topps,1972,532,Fred,Kendall,1
1972 Topps Baseball,Topps,1972,533,Ralph,Houk,0
1972 Topps Baseball,Topps,1972,534,Jim,Hickman,0
1972 Topps Baseball,Topps,1972,535,Ed,Brinkman,0
1972 Topps Baseball,Topps,1972,536,Doug,Rader,0
1972 Topps Baseball,Topps,1972,537,Bob,Locker,0
1972 Topps Baseball,Topps,1972,538,Charlie,Sands,1
1972 Topps Baseball,Topps,1972,539,Terry,Forster,1
1972 Topps Baseball,Topps,1972,540,Felix,Millan,0
1972 Topps Baseball,Topps,1972,541,Roger,Repoz,0
1972 Topps Baseball,Topps,1972,542,Jack,Billingham,0
1972 Topps Baseball,Topps,1972,543,Duane,Josephson,0
1972 Topps Baseball,Topps,1972,544,Ted,Martinez,0
1972 Topps Baseball,Topps,1972,545,Wayne,Granger,0
1972 Topps Baseball,Topps,1972,546,Joe,Hague,0
1972 Topps Baseball,Topps,1972,547,Cleveland,Indians,0
1972 Topps Baseball,Topps,1972,548,Frank,Reberger,0
1972 Topps Baseball,Topps,1972,549,Dave,May,0
1972 Topps Baseball,Topps,1972,550,Brooks,Robinson,0
1972 Topps Baseball,Topps,1972,551,Ollie,Brown,0
1972 Topps Baseball,Topps,1972,552,Ollie,Brown,0
1972 Topps Baseball,Topps,1972,553,Wilbur,Wood,0
1972 Topps Baseball,Topps,1972,554,Wilbur,Wood,0
1972 Topps Baseball,Topps,1972,555,Ron,Santo,0
1972 Topps Baseball,Topps,1972,556,Ron,Santo,0
1972 Topps Baseball,Topps,1972,557,John,Odom,0
1972 Topps Baseball,Topps,1972,558,John,Odom,0
1972 Topps Baseball,Topps,1972,559,Pete,Rose,0
1972 Topps Baseball,Topps,1972,560,Pete,Rose,0
1972 Topps Baseball,Topps,1972,561,Leo,Cardenas,0
1972 Topps Baseball,Topps,1972,562,Leo,Cardenas,0
1972 Topps Baseball,Topps,1972,563,Ray,Sadecki,0
1972 Topps Baseball,Topps,1972,564,Ray,Sadecki,0
1972 Topps Baseball,Topps,1972,565,Reggie,Smith,0
1972 Topps Baseball,Topps,1972,566,Reggie,Smith,0
1972 Topps Baseball,Topps,1972,567,Juan,Marichal,0
1972 Topps Baseball,Topps,1972,568,Juan,Marichal,0
1972 Topps Baseball,Topps,1972,569,Ed,Kirkpatrick,0
1972 Topps Baseball,Topps,1972,570,Ed,Kirkpatrick,0
1972 Topps Baseball,Topps,1972,571,Nate,Colbert,0
1972 Topps Baseball,Topps,1972,572,Nate,Colbert,0
1972 Topps Baseball,Topps,1972,573,Fritz,Peterson,0
1972 Topps Baseball,Topps,1972,574,Fritz,Peterson,0
1972 Topps Baseball,Topps,1972,575,Al,Oliver,0
1972 Topps Baseball,Topps,1972,576,Leo,Durocher,0
1972 Topps Baseball,Topps,1972,577,Mike,Paul,0
1972 Topps Baseball,Topps,1972,578,Billy,Grabarkewitz,0
1972 Topps Baseball,Topps,1972,579,Doyle,Alexander,1
1972 Topps Baseball,Topps,1972,580,Lou,Piniella,0
1972 Topps Baseball,Topps,1972,581,Wade,Blasingame,0
1972 Topps Baseball,Topps,1972,582,Montreal,Expos,0
1972 Topps Baseball,Topps,1972,583,Darold,Knowles,0
1972 Topps Baseball,Topps,1972,584,Jerry,McNertney,0
1972 Topps Baseball,Topps,1972,585,George,Scott,0
1972 Topps Baseball,Topps,1972,586,Denis,Menke,0
1972 Topps Baseball,Topps,1972,587,Billy,Wilson,0
1972 Topps Baseball,Topps,1972,588,Jim,Holt,0
1972 Topps Baseball,Topps,1972,589,Hal,Lanier,0
1972 Topps Baseball,Topps,1972,590,Graig,Nettles,0
1972 Topps Baseball,Topps,1972,591,Paul,Casanova,0
1972 Topps Baseball,Topps,1972,592,Lew,Krausse,0
1972 Topps Baseball,Topps,1972,593,Rich,Morales,0
1972 Topps Baseball,Topps,1972,594,Jim,Beauchamp,0
1972 Topps Baseball,Topps,1972,595,Nolan,Ryan,0
1972 Topps Baseball,Topps,1972,596,Manny,Mota,0
1972 Topps Baseball,Topps,1972,597,Jim,Magnuson,1
1972 Topps Baseball,Topps,1972,598,Hal,King,0
1972 Topps Baseball,Topps,1972,599,Billy,Champion,0
1972 Topps Baseball,Topps,1972,600,Al,Kaline,0
1972 Topps Baseball,Topps,1972,601,George,Stone,0
1972 Topps Baseball,Topps,1972,602,Dave,Bristol,0
1972 Topps Baseball,Topps,1972,603,Jim,Ray,0
1972 Topps Baseball,Topps,1972,604A,Checklist,657-787 Copyright on back bottom right604B Checklist 657-787,0
1972 Topps Baseball,Topps,1972,604B,Checklist,Copyright,0
1972 Topps Baseball,Topps,1972,605,Nelson,Briles,0
1972 Topps Baseball,Topps,1972,606,Luis,Melendez,0
1972 Topps Baseball,Topps,1972,607,Frank,Duffy,0
1972 Topps Baseball,Topps,1972,608,Mike,Corkins,0
1972 Topps Baseball,Topps,1972,609,Tom,Grieve,0
1972 Topps Baseball,Topps,1972,610,Bill,Stoneman,0
1972 Topps Baseball,Topps,1972,611,Rich,Reese,0
1972 Topps Baseball,Topps,1972,612,Joe,Decker,0
1972 Topps Baseball,Topps,1972,613,Mike,Ferraro,0
1972 Topps Baseball,Topps,1972,614,Ted,Uhlaender,0
1972 Topps Baseball,Topps,1972,615,Steve,Hargan,0
1972 Topps Baseball,Topps,1972,616,Joe,Ferguson,1
1972 Topps Baseball,Topps,1972,617,Kansas,City Royals,0
1972 Topps Baseball,Topps,1972,618,Rich,Robertson,0
1972 Topps Baseball,Topps,1972,619,Rich,McKinney,0
1972 Topps Baseball,Topps,1972,620,Phil,Niekro,0
1972 Topps Baseball,Topps,1972,621,Commissioners,Award,0
1972 Topps Baseball,Topps,1972,622,MVP,Award,0
1972 Topps Baseball,Topps,1972,623,Cy,Young Award,0
1972 Topps Baseball,Topps,1972,624,Minor,League POY,0
1972 Topps Baseball,Topps,1972,625,Rookie,of the Year,0
1972 Topps Baseball,Topps,1972,626,Babe,Ruth Award,0
1972 Topps Baseball,Topps,1972,627,Moe,Drabowsky,0
1972 Topps Baseball,Topps,1972,628,Terry,Crowley,0
1972 Topps Baseball,Topps,1972,629,Paul,Doyle,0
1972 Topps Baseball,Topps,1972,630,Rich,Hebner,0
1972 Topps Baseball,Topps,1972,631,John,Strohmayer,0
1972 Topps Baseball,Topps,1972,632,Mike,Hegan,0
1972 Topps Baseball,Topps,1972,633,Jack,Hiatt,0
1972 Topps Baseball,Topps,1972,634,Dick,Woodson,0
1972 Topps Baseball,Topps,1972,635,Don,Money,0
1972 Topps Baseball,Topps,1972,636,Bill,Lee,0
1972 Topps Baseball,Topps,1972,637,Preston,Gomez,0
1972 Topps Baseball,Topps,1972,638,Ken,Wright,0
1972 Topps Baseball,Topps,1972,639,J.C.,Martin,0
1972 Topps Baseball,Topps,1972,640,Joe,Coleman,0
1972 Topps Baseball,Topps,1972,641,Mike,Lum,0
1972 Topps Baseball,Topps,1972,642,Dennis,Riddleberger,1
1972 Topps Baseball,Topps,1972,643,Russ,Gibson,0
1972 Topps Baseball,Topps,1972,644,Bernie,Allen,0
1972 Topps Baseball,Topps,1972,645,Jim,Maloney,0
1972 Topps Baseball,Topps,1972,646,Chico,Salmon,0
1972 Topps Baseball,Topps,1972,647,Bob,Moose,0
1972 Topps Baseball,Topps,1972,648,Jim,Lyttle,0
1972 Topps Baseball,Topps,1972,649,Pete,Richert,0
1972 Topps Baseball,Topps,1972,650,Sal,Bando,0
1972 Topps Baseball,Topps,1972,651,Cincinnati,Reds,0
1972 Topps Baseball,Topps,1972,652,Marcelino,Lopez,0
1972 Topps Baseball,Topps,1972,653,Jim,Fairey,0
1972 Topps Baseball,Topps,1972,654,Horacio,Pina,0
1972 Topps Baseball,Topps,1972,655,Jerry,Grote,0
1972 Topps Baseball,Topps,1972,656,Rudy,May,0
1972 Topps Baseball,Topps,1972,657,Bobby,Wine,0
1972 Topps Baseball,Topps,1972,658,Steve,Dunning,0
1972 Topps Baseball,Topps,1972,659,Bob,Aspromonte,0
1972 Topps Baseball,Topps,1972,660,Paul,Blair,0
1972 Topps Baseball,Topps,1972,661,Bill,Virdon,0
1972 Topps Baseball,Topps,1972,662,Stan,Bahnsen,0
1972 Topps Baseball,Topps,1972,663,Fran,Healy,1
1972 Topps Baseball,Topps,1972,664,Bobby,Knoop,0
1972 Topps Baseball,Topps,1972,665,Chris,Short,0
1972 Topps Baseball,Topps,1972,666,Hector,Torres,0
1972 Topps Baseball,Topps,1972,667,Ray,Newman,0
1972 Topps Baseball,Topps,1972,668,Texas,Rangers Team,0
1972 Topps Baseball,Topps,1972,669,Willie,Crawford,0
1972 Topps Baseball,Topps,1972,670,Ken,Holtzman,0
1972 Topps Baseball,Topps,1972,671,Donn,Clendenon,0
1972 Topps Baseball,Topps,1972,672,Archie,Reynolds,0
1972 Topps Baseball,Topps,1972,673,Dave,Marshall,0
1972 Topps Baseball,Topps,1972,674,John,Kennedy,0
1972 Topps Baseball,Topps,1972,675,Pat,Jarvis,0
